"Cislo faktury";"Dodavatel";"Kod partnera";"Cislo faktury dodavatele";"Typ dokladu";"Variabilni symbol";"Castka";"Mena";"Datum vystaveni";"Datum prijeti";"Datum splatnosti";"Datum uhrady";"Ucel platby";"Uhrada cizi mena";"Castka cizi mena";"Cizi mena ID";"Cislo radku";"Castka bez DPH - radek";"Castka - radek"
1200003929;"Hexnerová Ivana, RNDr.";"00151-01";9208625;"Z";9208625;2710;"CZK";2012-10-18;2012-10-19;2012-11-02;2012-10-25;"Seminář";2710;2710;"0023606f-e733-414a-82da-4cb7156e818b";1;2710.00;2710.00
1200003930;"K O D E X Hořovice s.r.o.";"00343-01";1121023035;"F";1121023035;29196;"CZK";2012-10-18;2012-10-19;2012-11-08;2012-10-24;"Nákup xerografického papíru";29196;29196;"0023606f-e733-414a-82da-4cb7156e818b";1;29196.00;29196.00
1200003931;"KONEX s.r.o.";"00218-01";312063;"F";312063;11174;"CZK";2012-10-15;2012-10-19;2012-10-29;2012-10-26;"Nákup kancelářského nábytku (stůl pracovní)";11174;11174;"0023606f-e733-414a-82da-4cb7156e818b";1;11174.00;11174.00
1200003932;"Roman KARÁSEK";"01044-01";"02-10-12SK";"F";21012;24220;"CZK";2012-10-19;2012-10-19;2012-11-09;2012-10-26;"Dodávka skla + slenářské práce pro budovu MF Letenská 15";24220;24220;"0023606f-e733-414a-82da-4cb7156e818b";1;24220.00;24220.00
1200003934;"SEND Předplatné s.r.o.";"01032-01";1202137581;"Z";1202137581;4390;"CZK";2012-10-11;2012-10-19;2012-10-25;2012-10-30;"Odborný časopis """"Obchodněprávní revue"""" (rok 2013 - měsíčně)";4390;4390;"0023606f-e733-414a-82da-4cb7156e818b";1;4390.00;4390.00
1200003935;"SEND Předplatné s.r.o.";"01032-01";1232139134;"Z";1232139134;34320;"CZK";2012-10-11;2012-10-19;2012-10-25;2012-10-30;"Odborný časopis """"Právní rozhledy"""" (rok 2013 - čtrnáctideník)";34320;34320;"0023606f-e733-414a-82da-4cb7156e818b";1;34320.00;34320.00
1200003936;"KONEKO marketing, spol. s r.o.";"00737-01";"111012-065";"F";111012065;1800;"CZK";2012-10-11;2012-10-19;2012-10-25;2012-10-25;"Seminář";1800;1800;"0023606f-e733-414a-82da-4cb7156e818b";1;1800.00;1800.00
1200003937;"Hexnerová Ivana, RNDr.";"00151-01";9208652;"Z";9208652;2600;"CZK";2012-10-19;2012-10-19;2012-11-02;2012-10-25;"Seminář";2600;2600;"0023606f-e733-414a-82da-4cb7156e818b";1;2600.00;2600.00
1200003938;"FINAPP audit s.r.o.";"07070-01";120100092;"F";120100092;54000;"CZK";2012-10-18;2012-10-19;2012-11-01;2012-10-29;"Provedení extrerního auditu projektu Integrace ARES - obj. 12/024/00115";54000;54000;"0023606f-e733-414a-82da-4cb7156e818b";1;54000.00;54000.00
1200003939;"StringData, s. r. o.";"08143-02";42012507;"F";42012507;236606,4;"CZK";2012-10-15;2012-10-19;2012-11-15;2012-11-08;"Provoz portálu EKO DATAROOM za 10-12/2012, obj. 12/024/00126";236606,4;236606,4;"0023606f-e733-414a-82da-4cb7156e818b";1;236606.40;236606.40
1200003940;"IBM Česká republika, spol. s r.o.";"00223-01";154508;"F";154508;6813,65;"CZK";2012-10-15;2012-10-19;2012-11-18;2012-10-31;"Podpora produktů Informix -  za období 07 -  září 2012 dle sml. 332/178/2011";6813,65;6813,65;"0023606f-e733-414a-82da-4cb7156e818b";1;6813.65;6813.65
1200003941;"ISIS s.r.o.";"00222-01";"FV-394/2012";"F";1059394;106800;"CZK";2012-10-18;2012-10-19;2012-11-01;2012-10-31;"Podpora stravovacího systému Automat za 4. čtvrtletí 2012 -  dle sml. 332/129/2008 ";106800;106800;"0023606f-e733-414a-82da-4cb7156e818b";1;106800.00;106800.00
1200003942;"Český institut interních auditorů";"01105-01";"127.127";"F";127127;12360;"CZK";2012-10-17;2012-10-19;2012-10-31;2012-10-25;"Konference";12360;12360;"0023606f-e733-414a-82da-4cb7156e818b";1;12360.00;12360.00
1200003943;"Český institut interních auditorů";"01105-01";"127.097";"F";127097;12096;"CZK";2012-10-17;2012-10-19;2012-10-31;2012-10-25;"Konference";12096;12096;"0023606f-e733-414a-82da-4cb7156e818b";1;12096.00;12096.00
1200003944;"Český institut interních auditorů";"01105-01";"127.135";"F";127135;21276;"CZK";2012-10-17;2012-10-19;2012-11-20;2012-11-01;"Konference";21276;21276;"0023606f-e733-414a-82da-4cb7156e818b";1;21276.00;21276.00
1200003945;"OPTYS, spol. s r.o.";"00699-01";7001208940;"F";7001208940;30600;"CZK";2012-10-12;2012-10-19;2012-11-11;2012-10-29;"Filmové předlohy tiskopisů";30600;30600;"0023606f-e733-414a-82da-4cb7156e818b";1;30600.00;30600.00
1200003946;"František Pacholík";"00259-01";20123945;"F";20123945;70127;"CZK";2012-10-19;2012-10-22;2012-11-02;2012-10-24;"Letenky";70127;70127;"0023606f-e733-414a-82da-4cb7156e818b";1;70127.00;70127.00
1200003947;"Marking Center Pallas s.r.o.";"07302-02";12193014;"F";12193014;888;"CZK";2012-10-17;2012-10-22;2012-10-31;2012-10-24;"Vyhotovení 2 ks razítek (Vytvořil) pro MF Letenská 15";888;888;"0023606f-e733-414a-82da-4cb7156e818b";1;888.00;888.00
1200003948;"TRADETEX";"00149-01";12101152;"F";12101152;13769;"CZK";2012-10-03;2012-10-22;2012-10-20;2012-10-24;"Ošacení pro zaměstnance záv. kuchyně";13769;13769;"0023606f-e733-414a-82da-4cb7156e818b";1;13769.00;13769.00
1200003949;"KOVANDA, TYKALOVÁ advokátní kancelář s.r.o.";"06348-01";"220/2012";"F";3265110;8400;"CZK";2012-10-04;2012-10-22;2012-10-18;2012-10-25;"Právní pomoc - agenda ZFDZ  (odvolání Bezruč, ukončení exekuce Lhotský, Prokop, Kapustová, Bezruč) - Kovanda, Tykalová, advokátní kancelář s.r.o.";8400;8400;"0023606f-e733-414a-82da-4cb7156e818b";1;8400.00;8400.00
1200003950;"Milan Čapek ";"02764-01";"273-012";"F";273012;8930;"CZK";2012-10-18;2012-10-22;2012-11-08;2012-10-25;"Pravidelná servisní kontrola služebního vozidla 3A7 1525 Dle obj.č. 1004/55/2012";8930;8930;"0023606f-e733-414a-82da-4cb7156e818b";1;8930.00;8930.00
1200003951;"Océ- Česká republika s.r.o.";"00686-01";13100875;"F";13100875;3552;"CZK";2012-10-17;2012-10-22;2012-11-05;2012-10-26;"Oprava a údržba kopírovacího stroje";3552;3552;"0023606f-e733-414a-82da-4cb7156e818b";1;3552.00;3552.00
1200003952;"Mediaservis s.r.o.";"00463-01";24451621;"Z";24451621;1344;"CZK";2012-10-18;2012-10-22;2012-11-01;2012-10-31;"Odborný časopis  """"CHIP"""" (rok 2013 - měsíčně) ";1344;1344;"0023606f-e733-414a-82da-4cb7156e818b";1;1344.00;1344.00
1200003953;"Pražská plynárenská, a.s.";"00986-02";5222680002;"Z";5222680002;143200;"CZK";2012-07-13;2012-10-22;2012-11-20;2012-11-01;"Záloha na odběr plynu za 4. Q/ 2012 - MF Legerova";143200;143200;"0023606f-e733-414a-82da-4cb7156e818b";1;143200.00;143200.00
1200003954;"Pražská plynárenská, a.s.";"00986-02";"VO-408194/409";"Z";4081941122;169000;"CZK";2012-09-13;2012-10-22;2012-11-13;2012-10-30;"Záloha na odběr plynu 11/2012 MF Voctářova";169000;169000;"0023606f-e733-414a-82da-4cb7156e818b";1;169000.00;169000.00
1200003955;"PRONIX, s.r.o.";"00873-01";"FO94906";"F";94906;43440;"CZK";2012-10-19;2012-10-22;2012-11-09;2012-10-31;"Roční profylaktická prohlídka UPS NW CP MF Voctářova (v.č. 1935 a v.č. 2393)  dle sml. 332/052/2007";43440;43440;"0023606f-e733-414a-82da-4cb7156e818b";1;43440.00;43440.00
1200003956;"Dana Pokorná ";"03254-01";942012;"F";942012;1275;"CZK";2012-10-22;2012-10-22;2012-11-05;2012-10-25;"Praní a mandlování prádla";1275;1275;"0023606f-e733-414a-82da-4cb7156e818b";1;1275.00;1275.00
1200003957;"Český institut interních auditorů";"01105-01";"121.563";"F";121563;13110;"CZK";2012-10-17;2012-10-22;2012-10-31;2012-10-26;"Seminář";13110;13110;"0023606f-e733-414a-82da-4cb7156e818b";1;13110.00;13110.00
1200003958;"SEND Předplatné s.r.o.";"01032-01";1212137580;"Z";1212137580;4390;"CZK";2012-10-11;2012-10-22;2012-10-25;2012-10-31;"Předplatné Obchodněprávní revue 2013";4390;4390;"0023606f-e733-414a-82da-4cb7156e818b";1;4390.00;4390.00
1200003959;"SEND Předplatné s.r.o.";"01032-01";1292123303;"Z";1292123303;393;"CZK";2012-10-05;2012-10-22;2012-10-19;2012-10-29;"Předplatné publikace Zeměměřič 2013";393;393;"0023606f-e733-414a-82da-4cb7156e818b";1;393.00;393.00
1200003960;"SEND Předplatné s.r.o.";"01032-01";1232138954;"Z";1232138954;6560;"CZK";2012-10-11;2012-10-22;2012-10-25;2012-10-31;"Předplatné publikace Právní rozhledy 2013 (jde o sdruženou fakturu, kde jsou součástí rovně Soudní rozhledy 2013)";6560;6560;"0023606f-e733-414a-82da-4cb7156e818b";1;6560.00;6560.00
1200003961;"Pražské vodovody a kanali";"00427-01";1242182883;"F";1242182883;18381;"CZK";2012-10-15;2012-10-22;2012-11-01;2012-11-06;"Vyúčtování za vodné a stočné MF Janovského ( 2. 9. 2012 - 8. 10. 2012)";18381;18381;"0023606f-e733-414a-82da-4cb7156e818b";1;18381.00;18381.00
1200003962;"Institut mikroelektronických aplikací s.r.o.";"00770-01";"12/10/0652";"F";12100652;16764;"CZK";2012-10-22;2012-10-22;2012-11-12;2012-11-08;"Výměna ovládacího pultu turniketu MF Lazarská, obj. 12/024/0135";16764;16764;"0023606f-e733-414a-82da-4cb7156e818b";1;16764.00;16764.00
1200003963;"Karel Kvěch";"02040-01";"28/12";"F";2812;3900;"CZK";2012-10-18;2012-10-22;2012-11-02;2012-11-01;"Kontrola plynových kotlů, obj. 027/62/2012";3900;3900;"0023606f-e733-414a-82da-4cb7156e818b";1;3900.00;3900.00
1200003964;"KOVANDA, TYKALOVÁ advokátní kancelář s.r.o.";"06348-01";"235/2012";"F";9077910;6000;"CZK";2012-10-15;2012-10-23;2012-11-06;2012-11-13;"Poskytnutá právní pomoc";6000;6000;"0023606f-e733-414a-82da-4cb7156e818b";1;6000.00;6000.00
1200003965;"Institut pro veřejnou správu Praha";"03883-01";"22937/2012";"F";500002469;1100;"CZK";2012-10-19;2012-10-23;2012-11-10;2012-10-26;"IVS-školení - Elektronická spisová služby - Ing. Procházková, 9.10.2012 /obj.č. 228/12";1100;1100;"0023606f-e733-414a-82da-4cb7156e818b";1;1100.00;1100.00
1200003966;"Institut pro veřejnou správu Praha";"03883-01";"22932/2012";"F";500002382;5500;"CZK";2012-10-19;2012-10-23;2012-11-10;2012-10-24;"Školení - Základní pedagogická příprava lektorů-4. den  Mgr. Jedlička, Ing. Korda, Ing. Pikhart, Prachař, Ing. Zíka";5500;5500;"0023606f-e733-414a-82da-4cb7156e818b";1;5500.00;5500.00
1200003967;"Institut pro veřejnou správu Praha";"03883-01";"22935/2012";"F";500002576;1200;"CZK";2012-10-19;2012-10-23;2012-11-10;2012-10-26;"Školení - Odpovědnost za škodu ve veřejné správě (O-56, Bendová, Ing. Zelinková)";1200;1200;"0023606f-e733-414a-82da-4cb7156e818b";1;1200.00;1200.00
1200003968;"ContiTrade Services s.r.o.";"05614-01";2255013205;"F";2255013205;11905,99;"CZK";2012-10-22;2012-10-23;2012-11-21;2012-10-26;"Nákup nových zimních pneu, včetně montáže a vyvážení na služební vozidlo 8A4 6235 Dle obj.č. 506/55/2012";11905,99;11905,99;"0023606f-e733-414a-82da-4cb7156e818b";1;11905.99;11905.99
1200003969;"Servis Musil, s.r.o.";"00441-01";12216;"F";12216;2206,8;"CZK";2012-10-18;2012-10-23;2012-11-05;2012-10-29;"Periodická kontrola RTG zařízení HI-SCAN 6040i v budově MF Letenská 15.";2206,8;2206,8;"0023606f-e733-414a-82da-4cb7156e818b";1;2206.80;2206.80
1200003970;"Tiskárna Libertas a.s.";"00435-01";6202073;"F";6202073;60215;"CZK";2012-10-17;2012-10-23;2012-10-29;2012-11-06;"Finanční zpravodaj 6/2012";60215;60215;"0023606f-e733-414a-82da-4cb7156e818b";1;60215.00;60215.00
1200003971;"Nakladatelství SAGIT a.s.";"00155-01";610202821;"F";610202821;576;"CZK";2012-10-18;2012-10-23;2012-11-01;2012-10-26;"Nákup publikací pro odbor 32, Lazarská 7";576;576;"0023606f-e733-414a-82da-4cb7156e818b";1;576.00;576.00
1200003972;"Albertina icome Praha";"00946-01";2012223;"F";2012223;82328;"CZK";2012-10-15;2012-10-23;2012-11-09;2012-11-16;"Eurostat Statistics, obj. 12/024/00123";82328;82328;"0023606f-e733-414a-82da-4cb7156e818b";1;82328.00;82328.00
1200003973;"EDUA Languages, s.r.o.";"07310-01";2021701213;"F";2021701213;3999;"CZK";2012-10-23;2012-10-23;2012-10-18;2012-10-26;"AJ konverzace pro pokročilé - Mastná";3999;3999;"0023606f-e733-414a-82da-4cb7156e818b";1;3999.00;3999.00
1200003974;"Vodní zdroje Ekomonitor spol. s r.o.";"11459-01";121101;"Z";121101;4800;"CZK";2012-10-23;2012-10-23;2012-10-26;2012-10-30;"Vodní zdroje EKOMONITOR-workshop-,Sanační technologie - výhody a nevýhody"""" - Ing. Bařina, Ing. Bílková, Ing. Holasová, RNDr.-1.11.2012 /obj.č. 295/12";4800;4800;"0023606f-e733-414a-82da-4cb7156e818b";1;4800.00;4800.00
1200003975;"Hexnerová Ivana, RNDr.";"00151-01";9208917;"Z";9208917;2290;"CZK";2012-10-23;2012-10-23;2012-10-30;2012-10-30;"Seminář";2290;2290;"0023606f-e733-414a-82da-4cb7156e818b";1;2290.00;2290.00
1200003976;"ContiTrade Services s.r.o.";"05614-01";2255013233;"F";2255013233;13093,56;"CZK";2012-10-22;2012-10-23;2012-11-21;2012-10-26;"Nákup nových zimních pneumatik na služ. vozidlo 2AH 4065, včetně montáže a vyvážení Dle obj.č. 506/55/2012";13093,56;13093,56;"0023606f-e733-414a-82da-4cb7156e818b";1;13093.56;13093.56
1200003977;"Jitka Průšová";"03317-01";"82/2012";"F";822012;4500;"CZK";2012-10-23;2012-10-24;2012-11-07;2012-10-29;"Tlumočení NJ/ČJ - jednání ministra financí Ing. Kalouska s vevyslancem SRN panem Lingemannem - 22.10.2012";4500;4500;"0023606f-e733-414a-82da-4cb7156e818b";1;4500.00;4500.00
